,ID,Approved
4861,APPR60387926311,0
4862,APPS40344384447,0
4863,APPT60529591509,0
4864,APPV10302844712,0
4865,APPX20226924906,1
4866,APPY50720036005,1
4867,APPZ40142064107,1
4868,APPA50473103248,0
4869,APPB60980833313,1
4870,APPC90594153437,0
4871,APPD40465878524,0
4872,APPE90829918635,1
4873,APPF30288938728,1
4874,APPG50010316822,0
4875,APPH30570174925,0
4876,APPI50193662022,1
4877,APPK40781836244,1
4878,APPM60692969406,0
4879,APPN40352584511,0
4880,APPO50724706637,1
4881,APPP20277916715,1
4882,APPQ70055746808,1
4883,APPS90635744042,0
4884,APPT50032532113,1
4885,APPU20645411225,1
4886,APPV70013407319,0
4887,APPW10076752418,1
4888,APPY30124372614,0
4889,APPZ90141417727,0
4890,APPC60947901008,1
4891,APPD20825923125,0
4892,APPE10083186233,1
4893,APPF40283105314,1
4894,APPH10089139541,1
4895,APPI30698686634,1
4896,APPJ30875952714,1
4897,APPK30981126837,1
4898,APPL70734339945,0
4899,APPM30975393037,0
4900,APPO90552489243,1
4901,APPP20389081332,0
4902,APPQ60112982416,1
4903,APPR30082154503,1
4904,APPS70976468613,1
4905,APPT20655866738,0
4906,APPU40635247827,0
4907,APPW70636817019,1
4908,APPY40720633223,1
4909,APPZ10791511344,1
4910,APPA60117223411,0
4911,APPB10925268509,0
4912,APPC70672061614,0
4913,APPD20283158705,0
4914,APPE80019116821,0
4915,APPF60436421948,0
4916,APPG10967633006,1
4917,APPI60842595204,1
4918,APPJ90102931344,1
4919,APPK60586019428,1
4920,APPL80530295525,0
4921,APPM10081882612,1
4922,APPN10068197731,0
4923,APPO30965218846,1
4924,APPQ80028953041,1
4925,APPR80098058121,0
4926,APPS30146928213,0
4927,APPT30264297314,0
4928,APPU90476942412,0
4929,APPW20747693644,1
4930,APPX70971408719,1
4931,APPY70586386828,1
4932,APPZ10206183901,0
4933,APPA60015435024,0
4934,APPB70344026136,0
4935,APPD10317295335,1
4936,APPE60904762447,0
4937,APPF80219685506,1
4938,APPG10041651631,1
4939,APPJ70118309915,0
4940,APPK60896054038,1
4941,APPL90747255141,0
4942,APPM50548301247,1
4943,APPN10989498309,0
4944,APPP80011404528,0
4945,APPQ10131618632,1
4946,APPR10614733737,0
4947,APPS10388271811,0
4948,APPT50266517938,0
4949,APPU80331328036,0
4950,APPV50066803138,1
4951,APPW90587235231,1
4952,APPX40002979345,1
4953,APPZ40040917524,1
4954,APPA90088985648,1
4955,APPB80169291746,0
4956,APPC10491045817,1
4957,APPD10425524919,1
4958,APPF60707047108,1
4959,APPG20749519211,0
4960,APPJ40381791532,0
4961,APPK10300524604,1
4962,APPL70956008731,0
4963,APPM60593743819,0
4964,APPO10408037016,1
4965,APPP80544162126,1
4966,APPR60028042344,1
4967,APPS30552817441,0
4968,APPT50240542535,1
4969,APPU50391707649,1
4970,APPW90577191806,1
4971,APPZ60906736119,0
4972,APPA20247451236,1
4973,APPB80807582332,1
4974,APPC30190114443,1
4975,APPE50451526617,1
4976,APPF30859267746,0
4977,APPG40006576827,1
4978,APPH50840867915,0
4979,APPI50970711032,0
4980,APPJ60225618138,1
4981,APPL70461068326,0
4982,APPM30067146448,1
4983,APPN30578315509,1
4984,APPO60122118648,1
4985,APPP70599263716,0
4986,APPQ90730247828,1
4987,APPS40814772007,1
4988,APPT90123085149,0
4989,APPV10955304304,0
4990,APPW70945768415,1
4991,APPX30632633507,0
4992,APPY80328317607,1
4993,APPZ10197653748,0
4994,APPA70326422839,0
4995,APPB90399262909,1
4996,APPC80774991018,0
4997,APPD50641798111,1
4998,APPF30928787315,0
4999,APPG70711483424,0
5000,APPH60428988503,1
5001,APPI70242693642,1
5002,APPK90335528806,0
5003,APPL70856529905,1
5004,APPM10731219036,0
5005,APPN50803316109,1
5006,APPO60127356201,0
5007,APPP30471363304,0
5008,APPQ10307475429,1
5009,APPS70385113606,1
5010,APPT80701805713,0
5011,APPU50553936805,1
5012,APPV40845164926,1
5013,APPW50419277049,1
5014,APPY10975497223,1
5015,APPZ90896472316,0
5016,APPB40472887546,1
5017,APPC10962078638,1
5018,APPD40341173711,1
5019,APPE20345268848,0
5020,APPF20642953924,0
5021,APPH90211685103,0
5022,APPI40990232228,0
5023,APPJ90522736316,0
5024,APPK80290549446,0
5025,APPL10263797549,0
5026,APPM20085306639,0
5027,APPN40265147703,0
5028,APPO90579426821,1
5029,APPP80959416913,0
5030,APPR70345623111,0
5031,APPS50020118216,1
5032,APPT20222903341,1
5033,APPU70313729424,0
5034,APPV10795652519,0
5035,APPW30080338604,0
5036,APPX90697607714,0
5037,APPY60319424837,1
5038,APPZ80536808922,0
5039,APPA60929594049,0
5040,APPB10753735114,1
5041,APPC90260608213,1
5042,APPD50977234307,1
5043,APPE80775065427,0
5044,APPF20687144543,1
5045,APPG20507992619,1
5046,APPH20743446709,0
5047,APPI90109169844,0
5048,APPJ20544919919,1
5049,APPK90138813015,0
5050,APPL30890053105,0
5051,APPM30459054213,0
5052,APPN20007406329,0
5053,APPP20729275507,1
5054,APPQ10821195609,1
5055,APPS20294322802,1
5056,APPT80833147918,0
5057,APPU90530825044,1
5058,APPV20870635137,1
5059,APPY30167441428,0
5060,APPZ90933503502,0
5061,APPB80894039746,1
5062,APPC20149901824,0
5063,APPD30255073922,0
5064,APPE50480587041,0
5065,APPF20127937142,0
5066,APPG40530537249,1
5067,APPH40038812323,1
5068,APPI40574714415,1
5069,APPJ60938485533,0
5070,APPN10532885928,0
5071,APPO60701497026,0
5072,APPP40121895119,0
5073,APPR50299865307,1
5074,APPS20021181409,1
5075,APPT80375823545,0
5076,APPV90548727701,0
5077,APPW90215399844,0
5078,APPY50868917029,1
5079,APPZ60187249113,0
5080,APPA40791764221,1
5081,APPB60954209318,1
5082,APPC40936564405,1
5083,APPE20241307612,1
5084,APPF80033565722,1
5085,APPG10639513838,0
5086,APPH40781636931,1
5087,APPL90477343311,0
5088,APPM90697265444,1
5089,APPO50971726624,1
5090,APPP90782468736,1
5091,APPR60108969901,0
5092,APPS40548378015,1
5093,APPT70918376139,1
5094,APPU20512623226,0
5095,APPV70216847316,1
5096,APPW60094599424,1
5097,APPY10580857627,0
5098,APPZ40523225714,0
5099,APPA20543393829,0
5100,APPB40125465916,1
5101,APPC90128219014,1
5102,APPD10769525128,0
5103,APPE90713263202,1
5104,APPF20425553319,1
5105,APPG90471677427,0
5106,APPL80425213935,0
5107,APPM10938218046,1
5108,APPN90199679103,1
5109,APPO60945972222,0
5110,APPP50867263337,0
5111,APPR20763807529,1
5112,APPS20261484601,1
5113,APPT20044857736,1
5114,APPU80491028844,0
5115,APPV90285287934,1
5116,APPW60924547049,0
5117,APPX70663246145,1
5118,APPY10431166225,0
5119,APPZ30215463345,1
5120,APPA80721051439,0
5121,APPD10476973708,1
5122,APPE10790163824,0
5123,APPF70650204939,0
5124,APPG20165883046,1
5125,APPH50612921123,0
5126,APPI40705241226,0
5127,APPJ90499547315,1
5128,APPK40611983416,1
5129,APPL70888446542,0
5130,APPM80293102609,0
5131,APPN90985963749,1
5132,APPO30610789849,0
5133,APPP20306955915,0
5134,APPQ50372309028,0
5135,APPR20891154143,0
5136,APPS10889857229,1
5137,APPT10689751339,1
5138,APPU90400294418,0
5139,APPV70709814514,0
5140,APPW20453487618,1
5141,APPX60429595727,0
5142,APPZ40366896926,0
5143,APPA80848327033,0
5144,APPB30086787118,0
5145,APPC50900962217,1
5146,APPE50489753405,0
5147,APPF70294817503,0
5148,APPH80074738713,0
5149,APPI40114214844,0
5150,APPJ50984157928,0
5151,APPK40396825021,0
5152,APPN60058636343,0
5153,APPP80112638514,0
5154,APPQ30281259634,0
5155,APPR80310548747,0
5156,APPS60484239841,1
5157,APPT90431197928,0
5158,APPV20586241125,1
5159,APPW40420757206,1
5160,APPX30289911326,1
5161,APPY50315029411,1
5162,APPZ80887872548,1
5163,APPA30048481641,0
5164,APPB90035022732,1
5165,APPC10536134827,0
5166,APPD10096922948,1
5167,APPF30213386133,0
5168,APPI40880255434,0
5169,APPJ20815046542,0
5170,APPM10998803802,1
5171,APPP20505501132,0
5172,APPQ50622472225,0
5173,APPR50034461334,1
5174,APPS50978443405,0
5175,APPT20084842539,0
5176,APPU20478029639,1
5177,APPV70213205701,1
5178,APPW30304751809,1
5179,APPX50397763923,1
5180,APPY40699249031,0
5181,APPZ30360646109,1
5182,APPA50799545225,1
5183,APPB80966856323,0
5184,APPC60379342448,1
5185,APPD20738955536,0
5186,APPE20023044611,1
5187,APPG40149847812,0
5188,APPK60489112228,0
5189,APPL40633726316,0
5190,APPO50835156643,1
5191,APPQ50527588814,0
5192,APPR70484613932,0
5193,APPS40497815027,0
5194,APPT90828232108,1
5195,APPU40891774244,0
5196,APPV10137928308,0
5197,APPW60378301402,1
5198,APPX30070989515,0
5199,APPY40886228617,0
5200,APPZ10946105735,0
5201,APPA60183899801,1
5202,APPD80064939146,1
5203,APPF40413972324,1
5204,APPG30400164415,0
5205,APPI60509994612,1
5206,APPK80426906825,1
5207,APPL20821039908,0
5208,APPN90499982114,0
5209,APPO80267719244,0
5210,APPP70056475335,1
5211,APPR80262745506,1
5212,APPT10574891708,1
5213,APPU70815135801,1
5214,APPV40774247907,1
5215,APPY90988936215,1
5216,APPA50253519438,0
5217,APPB40437815518,0
5218,APPC10923794642,1
5219,APPD70613241725,1
5220,APPG90322358037,0
5221,APPH30895441102,1
5222,APPI90636082218,0
5223,APPJ20797277339,0
5224,APPK80303805426,0
5225,APPL20875662507,0
5226,APPM50204613648,0
5227,APPN20502565749,0
5228,APPO80084171814,0
5229,APPP70806637948,1
5230,APPQ30242246007,0
5231,APPR60027117131,0
5232,APPS20314004231,1
5233,APPT80918795314,0
5234,APPU30567871443,0
5235,APPV80877453537,1
5236,APPY70235408817,0
5237,APPA70147427013,1
5238,APPB50278026124,0
5239,APPC90299571204,0
5240,APPE40947941407,0
5241,APPF80394552526,1
5242,APPJ90064937922,1
5243,APPK10172897046,0
5244,APPL10798788108,0
5245,APPM70301484207,0
5246,APPO10721992449,1
5247,APPP30039487522,1
5248,APPQ50086089606,1
5249,APPR40807328733,1
5250,APPS70756491816,0
5251,APPT80620199911,1
5252,APPV90368933134,1
5253,APPX70564811336,1
5254,APPY70781832415,0
5255,APPZ70484284539,1
5256,APPA60577841601,0
5257,APPB60956126724,0
5258,APPC20583721811,0
5259,APPD30285628909,0
5260,APPE50538892003,0
5261,APPG20691025215,0
5262,APPH30583139349,0
5263,APPI50632232408,0
5264,APPJ40254499541,1
5265,APPK90903957628,1
5266,APPL40561886744,1
5267,APPM70660002807,1
5268,APPP70666972129,0
5269,APPQ30658965249,1
5270,APPR10627604307,0
5271,APPS60319196442,0
5272,APPT50254261546,1
5273,APPW50113808848,0
5274,APPX60796475932,1
5275,APPY60744587047,0
5276,APPC90304979414,0
5277,APPD10954663538,0
5278,APPF10353601737,1
5279,APPG30569144803,1
5280,APPH90347836924,1
5281,APPI90995339032,0
5282,APPJ90542063122,1
5283,APPK90440257228,1
5284,APPL40290068315,1
5285,APPN60488098519,1
5286,APPO30759887644,0
5287,APPP50936953739,0
5288,APPQ60896127822,0
5289,APPR30529252917,0
5290,APPT80177734138,1
5291,APPU10651269231,0
5292,APPV90569863316,1
5293,APPW80807983425,0
5294,APPX20291721516,1
5295,APPY40065786647,1
5296,APPZ40707276734,0
5297,APPA10402559835,0
5298,APPB80798999911,0
5299,APPC60209097037,0
5300,APPE10804989218,0
5301,APPG30414862436,1
5302,APPH10188126524,1
5303,APPI60490138637,1
5304,APPK20088842808,0
5305,APPL80571383903,1
5306,APPM30620978048,1
5307,APPP60140479305,1
5308,APPQ80343129415,1
5309,APPR20561268543,1
5310,APPS40379855616,0
5311,APPT10407032722,0
5312,APPU20818188827,0
5313,APPV60436013934,0
5314,APPW70323273003,1
5315,APPX90790376112,0
5316,APPY40706675247,0
5317,APPZ30761417305,1
5318,APPB70311316548,0
5319,APPC90920858637,1
5320,APPD90539933703,1
5321,APPE10198356817,0
5322,APPF30289436907,1
5323,APPG60388312047,1
5324,APPH10059027128,1
5325,APPI90980535241,0
5326,APPK40127428425,0
5327,APPL10297026526,0
5328,APPN30319748703,1
5329,APPP70318059917,1
5330,APPQ60270374025,1
5331,APPR20936557145,0
5332,APPS20223641204,1
5333,APPT40488865314,1
5334,APPU40203492418,0
5335,APPV60378093514,0
5336,APPW10225136602,0
5337,APPX70140267703,0
5338,APPY50632728828,1
5339,APPZ30447466949,0
5340,APPA20830961015,1
5341,APPB50260615127,0
5342,APPC60830596241,0
5343,APPD50666024322,0
5344,APPE60675116419,1
5345,APPG50647184601,0
5346,APPH80694046737,0
5347,APPI50673401827,1
5348,APPK70733238038,1
5349,APPL30796477108,1
5350,APPM40262941224,0
5351,APPN50956321342,1
5352,APPO70144124412,1
5353,APPP50950357508,0
5354,APPR30635285702,0
5355,APPS40915587813,1
5356,APPT20256729924,0
5357,APPU30171626011,1
5358,APPV40966494124,1
5359,APPX70980614331,1
5360,APPY10972209413,1
5361,APPZ60481867543,0
5362,APPB90929044724,1
5363,APPC80166116832,0
5364,APPE50629564006,0
5365,APPF60589284141,0
5366,APPH80841351349,0
5367,APPI90411556416,0
5368,APPJ50251075513,0
5369,APPL10844455703,1
5370,APPM10515894812,0
5371,APPR70403445315,0
5372,APPS90555671411,0
5373,APPU20217823614,0
5374,APPV20325176738,0
5375,APPW30254966833,0
5376,APPX40467908922,0
5377,APPY80413486001,1
5378,APPZ80935678114,0
5379,APPA20515954214,0
5380,APPB10840355349,1
5381,APPC80108942425,1
5382,APPE90955515619,1
5383,APPF40036449744,1
5384,APPG80679127809,1
5385,APPI90882465044,1
5386,APPJ30963145106,0
5387,APPK70358504214,0
5388,APPM90019403428,0
5389,APPO80118252628,0
5390,APPP30013813748,1
5391,APPQ80707095815,1
5392,APPR20191222903,1
5393,APPS50036048044,0
5394,APPT10690673142,0
5395,APPV90224315342,0
5396,APPW10677034433,0
5397,APPX70753577543,1
5398,APPY20453781635,0
5399,APPA70522977844,0
5400,APPC60813962023,0
5401,APPE60699891218,1
5402,APPF30132532302,1
5403,APPG60135042405,0
5404,APPH80452708543,1
5405,APPI50655454618,0
5406,APPJ10268439708,1
5407,APPK30869696836,0
5408,APPL10809003914,0
5409,APPM70790826014,1
5410,APPN20845698143,0
5411,APPO10239916207,1
5412,APPP10916717331,1
5413,APPQ40251447408,0
5414,APPR90994102504,0
5415,APPS50171334628,0
5416,APPT20636642741,1
5417,APPV80243788946,0
5418,APPW40564674025,1
5419,APPX60262069137,0
5420,APPZ30335751345,1
5421,APPA70061504406,1
5422,APPB30086765526,0
5423,APPC20887529608,0
5424,APPD60648031728,1
5425,APPF20246038935,0
5426,APPG60813722024,0
5427,APPH50711009136,0
5428,APPI20902356208,1
5429,APPJ10106235334,1
5430,APPK30347292436,0
5431,APPL70300429528,0
5432,APPM30694715601,1
5433,APPN80069035733,0
5434,APPO50412375835,1
5435,APPP20683363942,1
5436,APPQ40677052029,0
5437,APPR30972297149,1
5438,APPS80911415206,0
5439,APPT10558499301,1
5440,APPU60874938421,1
5441,APPV10018934505,0
5442,APPW90348336629,0
5443,APPX50189871727,1
5444,APPY60320664811,1
5445,APPA20255191007,1
5446,APPB50778609146,0
5447,APPC80577169238,0
5448,APPD80883988301,1
5449,APPE50792439413,1
5450,APPG30954925613,0
5451,APPH80730556702,0
5452,APPI30438955804,1
5453,APPJ20393267903,0
5454,APPK60443175015,0
5455,APPL80798093114,1
5456,APPM20051009224,0
5457,APPO30630729428,1
5458,APPP60900787539,1
5459,APPQ30901573619,0
5460,APPR80662563709,0
5461,APPS60460042809,1
5462,APPT30414674911,1
5463,APPU30371497016,0
5464,APPV30405021141,0
5465,APPW20322839222,1
5466,APPX70783916336,1
5467,APPY50362164419,1
5468,APPZ90186077522,1
5469,APPB80134894729,0
5470,APPC80481393833,1
5471,APPE40956826004,1
5472,APPG30002085219,0
5473,APPH20854572307,0
5474,APPI20446762442,1
5475,APPJ70694001515,1
5476,APPK70667983646,0
5477,APPL30266454723,1
5478,APPM60053387834,0
5479,APPN60338521941,0
5480,APPO50163477043,0
5481,APPQ60891167246,1
5482,APPR40090508336,0
5483,APPS60569941423,0
5484,APPU70272874627,1
5485,APPV90245757724,0
5486,APPW70120811804,0
5487,APPX40932478911,1
5488,APPY70788403012,0
5489,APPZ20819898142,1
5490,APPA60042856206,0
5491,APPB90009159312,1
5492,APPC60374965441,1
5493,APPD90678972527,0
5494,APPE90419703609,0
5495,APPF10274731743,1
5496,APPG10615375848,1
5497,APPH90785991944,0
5498,APPI60598875016,1
5499,APPJ10818261138,0
5500,APPL70389239335,1
5501,APPM70580934446,1
5502,APPN20777218535,1
5503,APPO40936776642,0
5504,APPP10757497722,0
5505,APPQ20144159809,1
5506,APPR80703927902,1
5507,APPS10113319033,0
5508,APPT80318075147,0
5509,APPU30013705245,1
5510,APPV60947296348,1
5511,APPW90119638426,0
5512,APPX80952102533,1
5513,APPY10486851615,1
5514,APPZ50996594712,1
5515,APPA60679973827,0
5516,APPB60149831905,0
5517,APPC70720227019,1
5518,APPD20727809129,0
5519,APPE30380633231,0
5520,APPF50621505332,1
5521,APPG90337955448,0
5522,APPH60599174521,1
5523,APPI20527218619,0
5524,APPJ40271008704,1
5525,APPK60492935805,1
5526,APPN10716361138,0
5527,APPP50984226313,0
5528,APPQ10427017406,1
5529,APPR60096304519,0
5530,APPS20963157619,1
5531,APPT60520481709,0
5532,APPU10626641834,1
5533,APPW80734119031,1
5534,APPX60616975121,0
5535,APPY30592558246,0
5536,APPD70323372738,0
5537,APPE90327619846,0
5538,APPF60832718921,1
5539,APPG60406275021,0
5540,APPI60909216236,1
5541,APPJ90105649326,0
5542,APPK40722703423,1
5543,APPM10433101642,0
5544,APPN70829062722,0
5545,APPQ70201737031,0
5546,APPR30318634144,1
5547,APPT80515535328,1
5548,APPU90962647404,0
5549,APPV80966072511,0
5550,APPW60051676601,1
5551,APPX60214235742,1
5552,APPY60233567849,1
5553,APPZ80295506938,1
5554,APPA80684524034,1
5555,APPB10745187102,0
5556,APPC20631713232,1
5557,APPE10213836417,1
5558,APPG40418412639,1
5559,APPH70660812721,0
5560,APPI80872373825,0
5561,APPJ50184918905,1
5562,APPK20547159019,0
5563,APPL40286795146,1
5564,APPM80053718212,1
5565,APPN20802346342,0
5566,APPO20006769425,1
5567,APPP40707564538,1
5568,APPQ10917532645,0
5569,APPR10428537748,1
5570,APPS70193184824,1
5571,APPT10034298944,0
5572,APPU20435545036,1
5573,APPV10205687142,0
5574,APPW90361985236,0
5575,APPX30411223341,1
5576,APPY40572295433,1
5577,APPA30206701604,1
5578,APPB90098588729,0
5579,APPC40109472839,1
5580,APPD30709518925,0
5581,APPE50071025047,1
5582,APPF70889512138,0
5583,APPG70718648219,0
5584,APPH90343048305,0
5585,APPI20307513443,1
5586,APPJ20286368512,1
5587,APPK80604514628,0
5588,APPL30869304725,1
5589,APPM70141142842,0
5590,APPP10994822109,1
5591,APPQ90856421228,0
5592,APPS70843566429,0
5593,APPT30744139535,1
5594,APPV10141365723,0
5595,APPX30202943942,1
5596,APPZ30929713139,0
5597,APPA60813305211,0
5598,APPB70003798347,0
5599,APPD80137821538,0
5600,APPE10952029635,0
5601,APPF60929524708,0
5602,APPI80845951026,0
5603,APPJ20450781148,1
5604,APPK20929643225,1
5605,APPL60971495304,1
5606,APPM70849449441,0
5607,APPN50003146546,0
5608,APPO50600826648,0
5609,APPP40751621712,1
5610,APPQ40742055818,1
5611,APPR60149401934,1
5612,APPS70872213013,1
5613,APPT30482561106,0
5614,APPU40970778213,1
5615,APPV40988353305,0
5616,APPW50094349435,0
5617,APPX90938696505,1
5618,APPY30681043619,1
5619,APPZ80201524703,1
5620,APPA20093071823,0
5621,APPB10423809937,0
5622,APPC50355136011,0
5623,APPE70219799204,0
5624,APPF30597294304,0
5625,APPG80103208431,0
5626,APPL60887298911,0
5627,APPM40529297033,1
5628,APPN10249495126,0
5629,APPO70181973202,1
5630,APPP10298155322,0
5631,APPQ20154223412,1
5632,APPR70546913544,1
5633,APPS20946815644,1
5634,APPT10106121737,0
5635,APPU50912036806,0
5636,APPV50462273942,1
5637,APPX60294538133,0
5638,APPZ50823637348,0
5639,APPA70365809444,1
5640,APPC20628995625,0
5641,APPD40973285714,1
5642,APPE20291338815,1
5643,APPF90762638949,0
5644,APPG60440354016,0
5645,APPH90124187148,1
5646,APPI40134789219,1
5647,APPJ50704189302,0
5648,APPK50520035429,0
5649,APPL80450776512,1
5650,APPM80324334642,0
5651,APPN60750931721,0
5652,APPP30527409938,1
5653,APPR50605916119,0
5654,APPU80486522402,0
5655,APPV60300361549,0
5656,APPW30576525608,0
5657,APPX30215245715,1
5658,APPY40743264828,0
5659,APPZ20151462929,1
5660,APPA60238072011,1
5661,APPB60148531114,1
5662,APPC20836041242,1
5663,APPD90130811327,1
5664,APPE70066112436,0
5665,APPF30546357523,0
5666,APPH40237232724,1
5667,APPI50637903804,0
5668,APPJ10746847935,1
5669,APPK40492246049,1
